what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287158093
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397287165846
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1397287167869
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1397287167994
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397287168065
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1397287168169
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1397287168198
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397287168251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287168259
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287192395
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287195473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287308757
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287310722
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287369686
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287375898
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287423278
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287425028
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287426398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287439026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287687745
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287688711
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287727933
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287729410
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287762640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287769592
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287773171
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287773567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287864061
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287865948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287866993
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287868442
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287869315
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287870665
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287871963
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1397287874920
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1397287875388
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1397287876492
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1397287877205
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287877561
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287878488
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397287879066
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1397287881324
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1397287881816
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1397287882946
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397287883671
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397287885246
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397287885935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287887721
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287891544
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1397287892062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397287893145
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287894097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287895333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287895470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287949657
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397287955214
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1397287957004
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1397287958345
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397287958617
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287959208
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287959747
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287959904
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287968485
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397287970390
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397287970547
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397287970860
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397287971516
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287980779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287982098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397287987417
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397288002653
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397288010942
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397288025630
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397288067620
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397288070465
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397288077876
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397288084895
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397288087267
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397288093511
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397288094173
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397288117762
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397288118851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293726778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293727291
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293730257
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293735217
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293778543
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293790009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293790811
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293790922
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293792287
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293792902
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293793664
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1397293794338
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293803381
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293804551
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293809737
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293811174
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293813198
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293813787
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293814425
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1397293817696
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1397293818208
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293820347
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293822234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293822707
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293823881
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293825354
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293826353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293827419
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293828016
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293828219
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293835033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293835986
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293889868
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293890587
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293892741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293893283
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293905014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293906470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293919562
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293921077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293921600
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293924966
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293926037
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293929726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293930537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293933411
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293934540
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293935310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293935483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293941850
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397293944352
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397293944523
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397293946054
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1397293946348
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1397293948904
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1397293948911
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1397293948923
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1397293948939
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1397293948940
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1397293949015
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1397293949018
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293951025
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397293952092
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397293952271
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1397293955948
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293957268
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293962539
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293963663
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293965821
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293967439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293970254
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1397293976702
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293978736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293982807
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293985121
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293989231
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1397293992020
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397293992798
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397293999992
