what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945264
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945300
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945329
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945365
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945400
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945428
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945458
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945491
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945532
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945558
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945592
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945624
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945652
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945681
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945714
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945750
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945776
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945816
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945875
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945882
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945940
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284945968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284946004
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284946031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284946062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284946094
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284946133
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284947551
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284948136
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284948170
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284948203
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284948233
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284948264
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284948394
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284948983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284949017
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284949051
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284949080
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284949113
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284949145
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284949176
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284949211
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284949695
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284949894
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284950058
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284950219
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284950549
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284950891
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284951097
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284951298
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284951480
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1397284952462
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284952950
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397284953150
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1397284953771
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1397284953965
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1397284954337
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397284955057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284955378
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284958240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284958672
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284964229
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284965616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284968954
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397284970522
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397284972069
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397284974965
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1397284975478
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397284976851
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397284976997
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397284979594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284980022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284980821
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284980942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284983707
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284984026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284988384
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284991098
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284991873
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284993500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284994124
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397284995732
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284996873
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284997608
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397284999072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397284999935
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285001918
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285003822
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285014275
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285016515
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397285016632
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285017243
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1397285017403
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285017988
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1397285018171
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285020936
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397285021070
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285022224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285026283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285027553
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285028058
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285029003
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1397285029174
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285030432
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397285030565
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285030956
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285032889
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285035350
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285036230
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285038498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285039696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285044463
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1397285053787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1397285053965
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1397285054115
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1397285054233
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285054487
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285055872
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1397285056398
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285061902
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285075356
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285075801
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285076381
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285078503
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285078894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285082407
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285084068
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397285084203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285086571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285087215
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285087363
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285094143
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285095451
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397285095586
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285095979
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1397285096132
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285096804
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1397285097065
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285100626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285104530
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285106560
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285107027
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285113464
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285116513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285132418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397285133502
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397285133870
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285134310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285134792
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285141578
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285143772
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397285143933
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285147146
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1397285147656
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285152778
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285153885
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397285154019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285156831
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285157941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285161677
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1397285165436
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1397285165983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285166770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285169144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285169791
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285170731
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285172101
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1397285172268
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285173088
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285176848
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285181152
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397285181311
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397285181894
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397285182240
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397285182565
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397285182876
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1397285183230
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285184176
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285185001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285189015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1397285190095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1397285190676
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1397285190706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1397285190738
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1397285190769
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285192332
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285192742
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285196947
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285211655
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285211932
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285217408
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285219420
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285221692
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285241973
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285243918
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1397285245099
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397285248756
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285249784
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285250551
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285252317
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397285259067
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285260236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285260576
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285265858
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1397285267868
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1397285268009
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397285271824
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397285274050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1397285277903
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285279872
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1397285285518
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285285770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285289475
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285292025
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285293036
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285296654
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285301456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1397285302591
